13131600,323822313256,321958374595,322443754226,0.15
13131873,323437000000,321778218200,322060081305,0.08
13131954,325149165682,321778218200,323764958047,0.61
13131988,326870000000,325107462599,325478466521,0.11
13132004,328549216550,328797497740,327150534401,0.51
13132026,330219636126,328797497740,328813842756,0.00
13132060,332166022834,328797497740,330751943410,0.59
13132090,334232608881,332161481767,332809731698,0.19
13132107,335937465655,332161481767,334507330647,0.70
13132119,335867125064,332161481767,334437289506,0.68
13132143,335251337078,332161481767,333824123020,0.50
13132377,334581601726,334148831862,333157238829,0.30
13132404,334557000000,334148831862,333132741836,0.31
13132501,332820729779,334148831862,331403863172,0.83
13132599,334552167997,332563013303,333127930404,0.16
13132637,333998621541,332563013303,332576740476,0.00
13132750,332173460558,332563013303,330759349471,0.55
13132856,334031830132,332361000000,332609807693,0.07
13132889,334149175310,332361000000,332726653316,0.11
13132992,335824314200,332361000000,334394660894,0.61
13133014,337743986153,335732886359,336306160522,0.17
13133035,339502000000,335732886359,338056690247,0.69
13133065,341306773415,335732886359,339853780477,1.22
13133080,343029321117,335732886359,341568995041,1.73
13133138,341811495602,341769000000,340356353988,0.42
13133414,341006695392,339503000000,339554979930,0.01
13133456,342854000000,339503000000,341394420292,0.55
13133698,342921087407,340741000000,341461222098,0.21
13133728,345061348696,344725012526,343592371981,0.33
13133783,342888231051,341230259261,341428505616,0.05
13133854,341072509187,341230259261,339620513546,0.48
13133964,340713684954,341230259261,339263216880,0.58
13133972,338824260940,337429192669,337381836421,0.02
13134245,338894886154,337429192669,337452160973,0.00
13134429,340786518279,336896631857,339335740143,0.72
13134512,339453461894,336896631857,338008358775,0.32
13134730,337496543795,337665147912,336059771563,0.48
13134797,336344897270,337665147912,334913027766,0.82
13134964,338077000000,335601840434,336637756681,0.30
13135007,339926135046,339141360288,338479019688,0.20
13135049,340283334867,339141360288,338834698857,0.10
13135102,341987000000,339141360288,340531111238,0.40
13135250,340200000000,339141360288,339003050154,0.05
13135343,340770000000,339810464854,339571044682,0.08
13135542,342555913648,339810464854,341350674823,0.45
13135571,340588118317,339947670942,339389802926,0.17
13135605,339794740546,339947670942,338599216553,0.40
13135639,339794740546,339947670942,338599216553,0.40
13135808,341522446556,339947670942,340320843852,0.10
13135870,341846406454,341697750569,340643663939,0.31
13135976,340030270561,341697750569,338833917886,0.84
13136073,338169226691,338216254306,336979421859,0.37
13136109,339869282372,338216254306,338673496113,0.13
13136141,340806000000,338216254306,339606918021,0.41
13136283,342551458027,340063000000,341346234879,0.37
13136405,344167635097,340063000000,342956725638,0.85
13136441,342431169668,340063000000,341226369739,0.34
13136642,340574327136,341569841712,339376060268,0.65
13136665,340457876099,341569841712,339260018949,0.68
13136939,342166047083,337774337506,340962179953,0.94
13136960,342685165855,337774337506,341479472273,1.09
13137240,342909316704,341296501745,341702834476,0.11
13137496,343166000000,341113519333,341958614665,0.24
13137597,344995000000,341952586163,343781179564,0.53
13137779,345157613867,341952586163,343943221295,0.58
13137797,345318568070,341952586163,344103609202,0.62
13137853,347115000000,344470198233,345893720618,0.41
13137870,348902000000,348221178154,347674433288,0.16
13137979,350650423525,348221178154,349416705211,0.34
13138033,352412832543,348221178154,351172913420,0.84
13138041,352649000000,348221178154,351408249952,0.91
13138293,352696000000,350897683021,351455084588,0.15
13138561,351261337911,351393658796,350025470173,0.39
13138582,351779696849,351393658796,350542005332,0.25
13138793,353653138960,351190161413,352408855978,0.34
13138800,353653138960,351190161413,352408855978,0.34
13139075,354090275836,352707715200,352844454845,0.03
13139362,354754903831,351997714839,353506744432,0.42
13139661,353937146180,353257657001,352691863956,0.17
13139929,353908000000,351630186536,352662820323,0.29
13140175,354093751270,352689392113,352847918051,0.04
13140346,355896000000,353208000000,354643825801,0.40
13140411,354114702482,353208000000,352868795549,0.10
13140446,353905062771,353208000000,352659893428,0.16
13140639,355852395715,352868533015,354600374932,0.49
13140707,357141283369,352868533015,355884727801,0.85
13140741,359029196395,356561352302,357765998448,0.33
13140867,361014588875,361350167685,359744405581,0.45
13140874,363065650701,364995320174,361788251010,0.88
13140875,365550118048,364995320174,364263977079,0.21
13140895,367452000000,364995320174,366159167505,0.31
13140922,369348362397,369245128131,368048857795,0.33
13140928,371948717582,369245128131,370640063965,0.37
13140936,374175708225,369245128131,372859219229,0.97
13140958,374912000000,369245128131,373592920456,1.17
13140987,372992252298,369245128131,371679927139,0.65
13141078,371072266604,369245128131,369766696667,0.14
13141224,369342004987,369860977751,368042522753,0.50
13141306,371363434424,369860977751,370056840051,0.05
13141500,370413293867,369393474807,369110042441,0.08
13141765,371248449464,368970931732,369402763666,0.11
13141870,373170076655,368970931732,371314837362,0.63
13142033,373025923818,371108460955,371171401191,0.01
13142139,375039693544,371108460955,373175159329,0.55
13142205,377019694462,371108460955,375145316544,1.08
13142303,375944265378,374847000000,374075234026,0.21
13142354,377868475000,374847000000,375989877315,0.30
13142588,376600547008,374467681289,374728252909,0.06
13142689,378499000000,374467681289,376617267619,0.57
13142860,379544574729,376320602338,377657644205,0.35
13142881,381543815929,380093834590,379646946047,0.12
13143064,379605989721,380093834590,377718753868,0.63
13143161,378032818838,376232000000,376153404107,0.03
13143427,377945000000,376043069776,376066021866,0.00
13143671,375833441010,376043069776,373964960628,0.56
13143719,375872483569,373797122017,374003809085,0.05
13144000,375615678404,373803494351,373748280643,0.02
13144256,376404606539,374752137470,374533286571,0.06
13144534,376417836208,374541000000,374546450468,0.00
13144770,374477584581,372489957206,372615844928,0.03
13144782,373983023764,372489957206,372123742852,0.10
13144823,375868176971,372489957206,373999523897,0.40
13145026,373967209918,372489957206,372108007626,0.11
13145055,373375956491,370915766317,371519693653,0.16
13145083,373628850235,370915766317,371771330120,0.23
13145314,374666000000,373151343397,372803323627,0.10
13145576,373471029749,372100801832,371614294248,0.14
13145753,375406149179,372100801832,373539793106,0.38
13145825,376127701405,373927154055,374257758089,0.08
13146131,376394851140,374193189269,374523579671,0.08
13146237,378513861124,374193189269,376632054860,0.65
13146389,377082498391,375291015144,375207808239,0.03
13146640,379065841411,375291015144,377181290941,0.50
13146657,379283300169,377255000000,377397668588,0.03
13146721,381240041675,377255000000,379344682027,0.55
13146853,379109547120,377255000000,377224779364,0.01
13146937,377711791352,376060578615,375833972630,0.07
13147002,375500980985,376060578615,373634153450,0.65
13147236,375781664994,374564082499,373913442020,0.18
13147313,377824850462,374564082499,375946469659,0.36
